TransactionID,AccountID,TransactionAmount,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,FraudLabel,TimeSinceLastTransaction,Fraud_IF,Fraud_OCSVM,Fraud_DBSCAN,Total_Fraud_Detections
TX001894,AC00378,4.58,0,1,158,565,98,2,21,Student,135,1,811.24,0,-32975576.0,0,1,0,1
TX001895,AC00143,447.83,0,1,573,185,29,1,53,Doctor,88,1,13273.08,0,-38591123.0,0,0,0,0
TX001896,AC00499,49.67,1,1,543,241,29,2,21,Student,146,1,842.94,0,-53788771.0,0,0,0,0
TX001897,AC00168,77.83,0,18,308,400,66,1,49,Engineer,146,1,2471.53,0,-27012630.0,0,0,0,0
TX001898,AC00085,702.87,1,42,340,345,32,0,19,Student,184,1,1237.5,0,-44550293.0,0,0,0,0
TX001899,AC00144,133.56,1,1,402,188,70,2,25,Student,177,1,783.83,0,-56121832.0,0,0,0,0
TX001900,AC00185,868.05,0,36,249,289,23,2,49,Engineer,119,1,3931.03,1,-57166461.0,1,0,1,3
TX001901,AC00338,52.87,1,16,52,568,54,1,24,Student,70,1,960.96,0,-50424387.0,0,0,0,0
TX001902,AC00384,179.0,1,15,566,446,52,0,78,Retired,121,1,7310.88,0,-36691723.0,0,0,0,0
TX001903,AC00336,1168.26,0,30,677,37,4,2,73,Retired,37,1,1385.74,1,-44120672.0,1,1,1,4
TX001904,AC00003,384.11,1,13,282,280,31,0,58,Retired,12,1,7902.52,0,-46539053.0,0,0,0,0
TX001905,AC00378,227.61,1,15,158,359,24,2,71,Retired,61,1,4405.28,0,-39282675.0,0,0,0,0
TX001906,AC00217,40.83,1,16,607,1,39,0,48,Engineer,24,1,3944.12,0,-38503873.0,0,0,0,0
TX001907,AC00280,19.76,1,26,601,197,36,0,20,Student,240,1,1523.04,0,-50422799.0,0,0,0,0
TX001908,AC00184,484.24,1,33,295,517,18,1,67,Doctor,77,1,8042.3,0,-45329189.0,0,0,0,0
TX001909,AC00456,494.66,1,15,483,91,8,2,33,Doctor,110,1,5531.93,0,-43513610.0,0,0,0,0
TX001910,AC00151,301.47,1,7,29,406,39,1,21,Student,291,1,560.73,0,-55958170.0,0,0,0,0
TX001911,AC00366,199.09,1,11,643,166,77,2,70,Doctor,89,1,1658.52,0,-46192470.0,0,0,0,0
TX001912,AC00383,38.95,1,20,649,333,99,2,27,Engineer,50,1,731.52,0,-33060272.0,0,0,0,0
TX001913,AC00076,515.94,1,37,588,377,48,0,29,Engineer,37,1,1389.89,0,-27444517.0,0,0,0,0
TX001914,AC00290,41.93,1,14,582,334,54,0,48,Engineer,136,1,5081.26,0,-54400926.0,0,0,0,0
TX001915,AC00347,137.84,1,29,536,282,68,0,27,Student,83,1,1000.35,0,-30816385.0,0,0,0,0
TX001916,AC00034,95.35,1,6,336,415,31,2,21,Student,131,1,1639.9,0,-40318803.0,0,0,0,0
TX001917,AC00373,93.14,1,22,604,550,91,2,67,Retired,151,1,5473.82,0,-58029642.0,0,0,0,0
TX001918,AC00382,1427.71,1,27,14,480,85,1,64,Doctor,159,1,1729.26,1,-56126576.0,1,1,1,4
TX001919,AC00463,79.33,0,19,152,496,25,2,51,Doctor,109,1,14798.1,0,-28828626.0,1,0,0,1
TX001920,AC00030,76.89,1,6,651,294,10,0,55,Doctor,132,1,7374.26,0,-46966834.0,0,0,0,0
TX001921,AC00431,233.71,1,17,435,48,39,2,19,Student,297,1,1231.98,0,-51979309.0,0,0,0,0
TX001922,AC00243,14.92,1,19,504,470,43,1,26,Engineer,120,1,6611.26,0,-45933365.0,0,0,0,0
TX001923,AC00499,242.17,1,17,427,36,31,0,60,Doctor,147,1,883.72,0,-44466132.0,0,0,0,0
TX001924,AC00065,122.98,1,17,253,44,19,2,79,Retired,228,1,5055.99,0,-40492432.0,0,0,0,0
TX001925,AC00492,129.35,1,19,611,231,39,0,52,Engineer,130,1,7166.88,0,-37467473.0,0,0,0,0
TX001926,AC00062,138.33,1,9,179,390,10,2,21,Student,69,1,232.56,0,-41955048.0,0,0,0,0
TX001927,AC00026,39.31,1,32,379,311,52,2,25,Student,178,1,1236.38,1,-32020912.0,0,0,0,1
TX001928,AC00201,91.85,1,39,455,498,39,2,21,Student,148,1,802.09,0,-33232903.0,0,0,0,0
TX001929,AC00377,277.7,1,26,473,171,10,1,58,Engineer,107,1,1423.2,0,-43255977.0,0,0,0,0
TX001930,AC00269,114.03,1,32,9,5,80,0,51,Doctor,172,1,13388.56,0,-29864481.0,0,0,0,0
TX001931,AC00239,302.63,0,38,429,236,51,1,27,Engineer,10,1,2801.28,0,-53102571.0,0,0,0,0
TX001932,AC00070,31.19,1,5,395,576,22,0,52,Engineer,74,1,5545.96,0,-48267934.0,0,0,0,0
TX001933,AC00284,112.91,0,40,424,464,30,2,27,Engineer,135,1,4764.48,0,-30636314.0,0,0,0,0
TX001934,AC00337,742.26,1,36,658,217,55,2,27,Engineer,36,1,7868.19,1,-43427159.0,0,0,0,1
TX001935,AC00051,256.8,1,5,141,220,13,0,26,Student,80,1,1128.38,1,-53450371.0,0,0,0,1
TX001936,AC00328,378.68,1,13,633,391,94,0,60,Doctor,239,1,7627.04,0,-57681792.0,0,0,0,0
TX001937,AC00064,571.93,1,42,224,45,47,2,52,Retired,119,1,4026.03,0,-35475725.0,0,0,0,0
TX001938,AC00231,26.31,0,2,377,248,27,2,77,Retired,163,1,7095.76,0,-38935718.0,0,0,0,0
TX001939,AC00362,205.58,1,32,530,362,4,2,20,Student,159,1,1501.95,0,-38499522.0,0,0,0,0
TX001940,AC00363,533.61,1,23,312,505,42,2,48,Engineer,115,1,3656.93,0,-27618872.0,0,0,0,0
TX001941,AC00196,428.62,1,33,38,514,27,1,55,Retired,72,1,3473.24,0,-44726900.0,0,0,0,0
TX001942,AC00360,361.22,1,33,326,219,27,0,64,Retired,167,1,7061.73,0,-48953489.0,0,0,0,0
TX001943,AC00499,837.29,1,31,184,348,1,1,25,Student,216,1,6012.67,0,-29605967.0,0,0,0,0
TX001944,AC00213,117.25,0,1,272,590,90,2,31,Doctor,73,1,13694.68,0,-50167979.0,0,1,0,1
TX001945,AC00165,135.27,1,1,509,199,49,0,48,Doctor,131,1,9410.51,0,-39023571.0,0,0,0,0
TX001946,AC00299,185.1,1,0,644,335,4,1,53,Retired,23,1,6115.63,0,-39196180.0,0,0,0,0
TX001947,AC00119,113.54,1,8,5,157,35,2,38,Engineer,273,1,5581.21,0,-35306759.0,0,0,0,0
TX001948,AC00409,354.96,1,13,274,453,13,2,69,Doctor,96,1,6712.94,0,-29432441.0,0,0,0,0
TX001949,AC00100,224.22,1,14,406,140,85,1,53,Doctor,37,1,8400.87,0,-56208438.0,0,0,0,0
TX001950,AC00244,737.1,1,42,617,128,31,0,60,Retired,92,1,4644.19,0,-40924807.0,0,0,0,0
TX001951,AC00382,223.22,1,13,382,505,17,0,27,Student,96,1,1734.22,0,-41096868.0,0,0,0,0
TX001952,AC00389,557.26,1,38,180,288,75,0,69,Doctor,53,1,5237.12,0,-34268572.0,0,0,0,0
TX001953,AC00350,1496.57,1,22,137,237,91,2,33,Engineer,95,1,969.06,1,-53192889.0,1,1,1,4
TX001954,AC00275,27.44,1,4,436,228,56,0,62,Retired,164,1,5950.48,0,-31416300.0,0,0,0,0
TX001955,AC00231,310.09,1,11,390,562,67,1,36,Doctor,166,1,9962.5,0,-29863283.0,0,0,0,0
TX001956,AC00449,80.38,1,18,666,1,63,2,52,Doctor,116,1,9662.88,0,-52587842.0,0,0,0,0
TX001957,AC00248,26.1,0,11,16,211,31,1,66,Doctor,115,1,5243.0,0,-29255119.0,0,0,0,0
TX001958,AC00301,845.14,0,28,152,533,25,1,73,Retired,183,1,1702.65,0,-57426575.0,1,0,1,2
TX001959,AC00023,59.73,1,14,661,247,18,0,27,Student,56,1,800.93,0,-45934291.0,0,0,0,0
TX001960,AC00272,758.77,1,35,320,191,8,0,60,Engineer,114,1,7231.47,0,-43170969.0,0,0,0,0
TX001961,AC00377,301.51,1,5,492,273,88,0,22,Student,284,1,1052.31,0,-53451456.0,0,1,0,1
TX001962,AC00276,418.03,1,2,376,441,50,2,58,Doctor,161,1,10721.29,0,-36858123.0,0,0,0,0
TX001963,AC00427,118.06,0,19,426,511,81,1,32,Doctor,31,1,13560.63,0,-45759553.0,0,0,0,0
TX001964,AC00220,483.92,1,27,45,125,91,0,70,Retired,115,1,3138.0,0,-33224969.0,0,0,0,0
TX001965,AC00370,78.93,1,23,584,334,98,0,38,Doctor,145,1,9916.24,0,-54055846.0,0,0,0,0
TX001966,AC00187,36.63,1,24,543,174,93,0,75,Retired,261,1,7941.73,0,-47487880.0,0,0,0,0
TX001967,AC00293,87.85,1,7,634,239,61,1,49,Engineer,63,1,3753.24,0,-28219282.0,0,0,0,0
TX001968,AC00203,1001.83,1,30,214,562,50,2,31,Doctor,55,1,9733.83,1,-41091937.0,0,0,0,1
TX001969,AC00016,705.34,1,42,545,494,25,2,59,Doctor,124,1,5003.22,1,-36163162.0,0,0,0,1
TX001970,AC00189,146.55,1,41,159,547,1,2,54,Retired,124,5,4087.44,1,-39619904.0,1,1,1,4
TX001971,AC00005,116.89,1,8,316,128,63,2,71,Retired,226,1,4880.31,0,-30209722.0,0,0,0,0
TX001972,AC00190,106.41,1,20,457,552,62,1,57,Retired,87,1,1310.38,0,-56820567.0,0,0,0,0
TX001973,AC00480,1087.9,1,4,532,42,52,0,78,Retired,103,1,2513.51,0,-50767547.0,1,1,0,2
TX001974,AC00407,584.41,1,19,314,75,50,0,23,Student,41,1,4475.22,0,-58029582.0,0,0,0,0
TX001975,AC00195,584.98,0,6,171,306,92,1,55,Retired,121,1,6521.05,0,-44120557.0,0,0,0,0
TX001976,AC00260,79.21,1,7,13,194,54,1,56,Retired,140,1,1615.04,0,-29859267.0,0,0,0,0
TX001977,AC00006,173.13,0,1,469,453,43,2,20,Student,288,1,1490.34,0,-34183253.0,1,1,1,3
TX001978,AC00294,335.7,1,12,176,242,11,0,80,Retired,57,1,6601.44,0,-55606950.0,0,0,0,0
TX001979,AC00327,1225.5,0,19,490,161,65,2,50,Doctor,109,1,8611.17,1,-29606973.0,1,0,1,3
TX001980,AC00013,422.81,1,20,49,526,35,1,28,Student,193,1,1929.28,0,-30211388.0,0,0,0,0
TX001981,AC00386,135.43,1,38,606,70,30,0,57,Retired,92,1,5315.83,0,-34098846.0,0,0,0,0
TX001982,AC00256,584.88,1,30,197,569,41,0,26,Student,121,1,548.45,0,-27701476.0,0,0,0,0
TX001983,AC00439,308.94,1,20,630,449,91,2,25,Student,167,1,1931.66,0,-50167938.0,0,0,0,0
TX001984,AC00088,295.93,1,4,399,125,20,1,36,Doctor,117,1,1050.63,0,-53793797.0,0,0,0,0
TX001985,AC00303,1512.99,1,30,31,281,70,2,19,Student,50,1,9963.39,1,-39192835.0,1,1,1,4
TX001986,AC00245,77.44,1,42,212,281,10,1,58,Retired,268,1,1950.63,0,-42910920.0,0,0,0,0
TX001987,AC00188,92.5,0,39,503,45,79,2,40,Engineer,70,1,6295.45,1,-35048775.0,0,0,0,1
TX001988,AC00225,97.74,0,20,206,350,45,2,41,Engineer,137,1,4113.63,0,-36861646.0,0,0,0,0
TX001989,AC00278,291.68,1,8,20,515,57,0,21,Student,90,1,1451.02,0,-39276242.0,0,0,0,0
TX001990,AC00311,56.96,1,0,364,513,10,0,22,Student,135,1,1597.85,0,-42906528.0,0,0,0,0
TX001991,AC00206,436.8,1,39,599,262,81,2,27,Student,92,1,1256.33,0,-42306889.0,0,0,0,0
TX001992,AC00329,259.49,1,2,418,185,44,2,72,Retired,292,1,7320.61,0,-44379335.0,0,1,0,1
TX001993,AC00338,726.26,1,29,371,507,34,2,57,Retired,147,1,2150.38,1,-54399180.0,0,0,0,1
TX001994,AC00409,568.68,1,15,275,259,74,0,72,Retired,101,1,2940.04,0,-48259283.0,0,0,0,0
TX001995,AC00114,77.57,1,1,426,98,90,2,49,Doctor,225,1,12801.93,0,-28220733.0,0,1,0,1
TX001996,AC00460,999.28,1,4,31,78,49,2,29,Engineer,40,1,4272.41,1,-45930385.0,0,0,1,2
TX001997,AC00373,14.16,0,28,645,66,75,1,74,Retired,290,1,5399.76,0,-57424873.0,1,1,1,3
TX001998,AC00021,1142.83,0,29,476,357,27,1,61,Retired,48,1,2467.39,0,-41351223.0,1,0,1,2
TX001999,AC00235,61.33,1,33,196,203,17,0,27,Engineer,129,1,7537.4,0,-35473707.0,0,0,0,0
TX002000,AC00261,27.64,1,27,43,322,64,2,54,Engineer,23,1,7498.51,0,-44376836.0,0,0,0,0
TX002001,AC00456,3.85,1,38,57,516,24,0,29,Doctor,32,1,10506.41,1,-48958884.0,0,0,0,1
TX002002,AC00332,431.22,0,2,292,36,50,1,73,Retired,129,1,6505.98,0,-48613301.0,0,0,0,0
TX002003,AC00245,178.55,1,15,610,172,75,1,55,Engineer,67,1,7568.4,0,-28050951.0,0,0,0,0
TX002004,AC00388,248.76,1,10,322,537,90,0,18,Student,56,1,546.46,0,-45762855.0,0,0,0,0
TX002005,AC00008,76.16,1,37,522,7,59,0,23,Student,99,1,1072.25,0,-30122795.0,0,0,0,0
TX002006,AC00066,347.25,1,16,626,397,61,0,69,Doctor,250,1,7273.55,0,-55603089.0,0,0,0,0
TX002007,AC00227,28.04,1,20,99,49,7,0,57,Doctor,146,5,11197.54,1,-54228908.0,1,1,1,4
TX002008,AC00352,325.98,1,42,226,117,85,0,19,Student,277,1,782.35,0,-40835384.0,0,1,0,1
TX002009,AC00481,249.56,1,27,597,446,82,1,76,Retired,246,1,4444.95,0,-30211563.0,0,0,0,0
TX002010,AC00341,17.43,1,0,557,157,41,0,56,Doctor,33,1,10658.88,0,-53538418.0,0,0,0,0
TX002011,AC00065,198.01,0,2,143,551,4,1,26,Student,40,1,250.93,0,-48349408.0,0,0,0,0
TX002012,AC00248,585.58,1,33,563,223,90,1,23,Student,55,1,1729.02,1,-36863736.0,0,0,0,1
TX002013,AC00177,434.67,0,41,105,82,23,2,27,Student,124,1,1298.13,0,-28906627.0,0,0,0,0
TX002014,AC00139,510.7,0,26,163,163,39,2,27,Student,294,1,5828.48,0,-44551950.0,1,0,1,2
TX002015,AC00252,331.98,1,10,293,484,46,0,74,Retired,12,1,7600.99,0,-37466965.0,0,0,0,0
TX002016,AC00286,199.54,1,32,611,172,69,2,56,Engineer,268,1,9603.73,0,-33749176.0,0,0,0,0
TX002017,AC00001,212.97,1,1,475,437,2,2,59,Engineer,178,1,4180.4,1,-30726848.0,0,0,0,1
TX002018,AC00453,270.56,1,30,198,472,37,2,23,Student,139,1,1268.44,0,-54054633.0,0,0,0,0
TX002019,AC00291,306.37,1,7,468,324,14,0,26,Engineer,120,1,9609.67,0,-42817295.0,0,0,0,0
TX002020,AC00113,643.02,0,11,517,398,64,0,38,Doctor,85,1,11989.39,0,-34438782.0,1,0,0,1
TX002021,AC00390,98.48,1,24,425,307,89,1,47,Engineer,12,1,9538.92,0,-54140208.0,0,0,0,0
TX002022,AC00345,889.01,1,41,290,290,29,2,36,Engineer,169,1,4826.88,1,-37376176.0,0,0,0,1
TX002023,AC00011,537.86,1,18,156,122,0,2,27,Student,134,1,293.06,0,-35565906.0,0,0,0,0
TX002024,AC00106,241.18,1,23,596,66,24,0,25,Student,162,1,1445.53,0,-45236261.0,0,0,0,0
TX002025,AC00087,130.54,1,1,527,219,73,0,64,Doctor,94,1,11204.62,0,-49992554.0,0,0,0,0
TX002026,AC00441,800.29,0,36,385,50,32,1,20,Student,84,1,693.4,0,-29000775.0,0,0,1,1
TX002027,AC00069,8.81,1,9,447,404,45,2,57,Doctor,165,1,13523.65,0,-45933130.0,0,0,0,0
TX002028,AC00020,28.52,1,11,680,419,20,0,20,Student,163,1,662.51,0,-44982856.0,0,0,0,0
TX002029,AC00172,431.31,0,1,351,364,20,2,23,Student,99,1,342.73,0,-47749873.0,0,0,0,0
TX002030,AC00237,885.33,0,33,398,422,24,0,47,Engineer,59,1,7764.16,0,-37978093.0,1,0,1,2
TX002031,AC00186,199.23,1,40,179,370,51,0,29,Engineer,54,1,9834.0,0,-36864199.0,0,0,0,0
TX002032,AC00165,42.26,1,33,208,478,79,0,44,Doctor,171,1,268.77,0,-32370610.0,0,0,0,0
TX002033,AC00438,166.06,1,16,190,554,19,0,30,Engineer,172,1,5397.68,0,-41356858.0,0,0,0,0
TX002034,AC00435,357.72,1,24,322,386,81,0,53,Retired,25,1,7659.5,0,-39278491.0,0,0,0,0
TX002035,AC00472,588.37,1,9,466,449,99,2,28,Student,284,1,1926.08,0,-57766750.0,1,1,0,2
TX002036,AC00446,72.82,1,15,438,372,62,2,68,Doctor,127,1,6911.62,0,-31072574.0,0,0,0,0
TX002037,AC00427,162.36,1,40,304,78,68,2,36,Engineer,147,1,7527.04,0,-30038310.0,0,0,0,0
TX002038,AC00230,584.82,0,26,576,305,56,2,43,Doctor,109,1,12071.1,0,-33148701.0,0,0,0,0
TX002039,AC00172,38.15,0,28,662,32,64,2,72,Retired,129,1,1425.47,0,-34097707.0,0,0,0,0
TX002040,AC00103,477.54,0,37,371,381,62,0,23,Student,52,1,1598.63,0,-38069203.0,0,0,0,0
TX002041,AC00467,639.57,1,30,162,256,12,1,60,Doctor,43,1,11726.47,0,-27791204.0,0,0,0,0
TX002042,AC00094,58.23,1,31,487,303,67,2,28,Student,34,1,9189.76,0,-40315476.0,0,0,0,0
TX002043,AC00231,776.21,0,33,636,337,35,2,78,Retired,99,1,4895.87,1,-53621478.0,1,0,0,2
TX002044,AC00032,248.76,1,32,375,143,69,1,21,Student,117,1,6178.77,0,-51369434.0,0,0,0,0
TX002045,AC00241,188.61,1,4,436,24,82,2,67,Retired,26,1,7167.57,0,-26578200.0,0,0,0,0
TX002046,AC00263,675.37,0,17,491,6,0,2,56,Retired,31,1,4704.91,0,-26839565.0,1,0,0,1
TX002047,AC00012,94.82,0,8,121,225,10,1,67,Retired,56,1,1267.72,0,-51291347.0,0,0,0,0
TX002048,AC00009,425.18,0,14,262,378,56,2,59,Engineer,135,1,5790.55,0,-53798087.0,0,0,0,0
TX002049,AC00041,50.28,1,28,527,285,56,1,60,Engineer,65,1,5729.1,0,-55352778.0,0,0,0,0
TX002050,AC00317,864.72,0,11,602,184,17,1,34,Engineer,58,1,7379.38,0,-37726531.0,0,0,0,0
TX002051,AC00475,70.68,1,12,136,85,15,2,25,Student,105,1,1478.41,0,-30035387.0,0,0,0,0
TX002052,AC00181,261.77,1,6,25,547,3,2,28,Student,46,1,824.71,0,-57161067.0,0,0,0,0
TX002053,AC00120,183.22,1,25,282,496,98,0,27,Student,63,1,1024.42,0,-34176432.0,0,0,0,0
TX002054,AC00331,58.32,0,21,133,560,10,1,29,Engineer,275,4,6027.49,1,-39887143.0,1,1,1,4
TX002055,AC00500,156.86,1,5,164,28,98,0,51,Doctor,102,1,14453.35,0,-55611154.0,0,0,0,0
TX002056,AC00292,120.67,1,7,117,340,39,0,42,Doctor,233,1,5374.54,0,-27179729.0,0,0,0,0
TX002057,AC00436,308.62,0,34,466,489,46,1,59,Engineer,101,1,9148.08,0,-34088861.0,0,0,0,0
TX002058,AC00476,506.81,1,25,630,107,90,0,59,Engineer,41,1,2757.23,0,-27618636.0,0,0,0,0
TX002059,AC00391,328.39,1,27,381,31,12,0,41,Engineer,108,1,2523.83,0,-31159496.0,0,0,0,0
TX002060,AC00267,796.3,1,2,219,576,61,1,67,Retired,64,1,1498.79,0,-51206731.0,0,0,0,0
TX002061,AC00034,72.47,1,4,65,562,82,2,29,Doctor,72,1,1305.56,0,-33142107.0,0,0,0,0
TX002062,AC00425,279.6,1,13,437,237,96,0,25,Student,131,1,1910.9,0,-45157127.0,0,0,0,0
TX002063,AC00048,304.2,1,16,632,29,82,2,25,Student,102,1,423.64,0,-44467446.0,0,0,0,0
TX002064,AC00110,351.38,1,27,248,442,25,1,64,Retired,21,1,7606.63,0,-42902677.0,0,0,0,0
TX002065,AC00427,86.07,1,9,343,270,77,1,31,Doctor,23,1,842.56,1,-30202294.0,0,0,0,1
TX002066,AC00483,604.5,1,32,484,390,72,0,28,Student,80,1,709.42,0,-39187628.0,0,0,0,0
TX002067,AC00310,258.7,1,5,277,184,34,0,27,Student,123,1,1358.37,0,-53621661.0,0,0,0,0
TX002068,AC00179,994.63,1,2,333,133,29,2,61,Doctor,158,1,13538.14,1,-43344558.0,1,1,1,4
TX002069,AC00363,11.46,0,2,226,231,26,1,75,Retired,64,1,7258.33,0,-55522418.0,1,1,0,2
TX002070,AC00080,63.76,1,35,206,94,1,0,69,Retired,100,1,4980.26,0,-42819958.0,0,0,0,0
TX002071,AC00158,446.83,0,24,363,526,50,1,55,Retired,143,1,1623.5,0,-42902282.0,0,0,0,0
TX002072,AC00033,63.54,1,9,190,457,44,0,26,Engineer,136,1,4401.78,0,-45927853.0,0,0,0,0
TX002073,AC00492,81.11,1,5,387,458,43,2,48,Engineer,110,1,2051.37,0,-33228020.0,0,0,0,0
TX002074,AC00228,441.26,0,40,473,570,73,1,58,Doctor,87,5,13704.92,1,-53193835.0,1,1,1,4
TX002075,AC00058,170.96,1,42,624,586,82,1,64,Doctor,69,1,13374.89,0,-26925607.0,0,1,0,1
TX002076,AC00427,48.51,1,2,428,544,8,1,22,Student,69,1,3363.23,0,-57422915.0,0,0,0,0
TX002077,AC00236,325.03,1,17,281,36,97,1,60,Doctor,106,1,13521.76,0,-57251149.0,0,0,0,0
TX002078,AC00144,125.83,1,20,590,45,0,0,57,Retired,138,1,6109.86,0,-45327447.0,0,0,0,0
TX002079,AC00256,506.83,1,16,395,58,63,1,37,Engineer,45,1,9975.79,0,-48350419.0,0,0,0,0
TX002080,AC00054,738.94,1,30,161,433,84,1,41,Doctor,173,1,13856.18,0,-33830070.0,0,0,0,0
TX002081,AC00492,180.36,0,28,436,240,20,2,33,Engineer,55,1,9905.23,0,-45244470.0,0,0,0,0
TX002082,AC00498,225.1,1,4,46,349,81,0,28,Student,35,1,1547.71,0,-28391904.0,0,0,0,0
TX002083,AC00005,359.51,1,5,142,393,9,2,79,Retired,157,1,7153.72,0,-29340212.0,0,0,0,0
TX002084,AC00204,720.46,1,40,272,261,67,1,54,Retired,44,1,3101.54,0,-28742275.0,0,0,0,0
TX002085,AC00428,1116.57,1,40,199,97,4,0,56,Retired,104,1,1393.14,0,-53536385.0,0,0,1,1
TX002086,AC00019,291.46,1,24,645,144,45,0,57,Retired,135,1,7142.53,0,-54834007.0,0,0,0,0
TX002087,AC00029,1192.95,1,19,221,514,67,1,23,Student,73,1,325.15,0,-28993081.0,0,0,1,1
TX002088,AC00449,98.24,1,23,4,273,30,2,28,Student,148,1,580.66,0,-49558212.0,0,0,0,0
TX002089,AC00213,100.48,0,25,137,101,99,1,18,Student,104,1,6149.81,0,-54055127.0,0,0,0,0
TX002090,AC00076,45.9,1,8,548,361,1,1,56,Engineer,264,1,5698.25,0,-42210708.0,0,0,0,0
TX002091,AC00442,258.21,1,35,513,506,13,2,39,Doctor,225,1,9562.41,0,-29602240.0,0,0,0,0
TX002092,AC00228,1079.11,1,19,198,323,41,2,53,Engineer,211,1,2038.31,1,-47402716.0,0,0,0,1
TX002093,AC00081,287.51,1,12,678,258,15,2,22,Student,255,1,187.65,0,-45933048.0,0,0,0,0
TX002094,AC00072,501.3,0,35,413,287,19,2,26,Engineer,146,1,8520.08,0,-45927630.0,0,0,0,0
TX002095,AC00261,26.1,1,23,341,526,0,0,27,Student,32,1,1435.72,0,-54056748.0,0,0,0,0
TX002096,AC00082,436.77,1,17,273,444,74,0,20,Student,176,1,825.69,0,-34790062.0,0,0,0,0
TX002097,AC00334,292.38,1,3,667,383,0,0,68,Doctor,224,1,5803.89,0,-46538428.0,0,0,0,0
TX002098,AC00251,1026.46,1,30,283,88,8,1,53,Retired,165,1,3134.47,0,-43342027.0,0,0,0,0
TX002099,AC00481,25.29,1,24,109,427,4,2,50,Engineer,125,1,5374.69,0,-40224745.0,0,0,0,0
TX002100,AC00239,123.35,0,3,166,217,69,2,31,Doctor,10,1,6852.16,0,-38934542.0,0,0,0,0
TX002101,AC00394,139.52,1,32,487,347,24,1,23,Student,31,1,1570.22,0,-35301918.0,0,0,0,0
TX002102,AC00374,51.2,1,40,103,328,65,2,18,Student,83,1,730.6,0,-51974457.0,0,0,0,0
TX002103,AC00054,122.85,0,39,377,332,68,2,47,Doctor,127,3,13185.39,0,-29428087.0,1,1,1,3
TX002104,AC00281,161.38,0,7,670,514,18,2,24,Student,101,1,3900.34,0,-31161878.0,0,0,0,0
TX002105,AC00140,2.51,1,3,522,440,98,2,63,Retired,32,1,4891.56,1,-48960421.0,0,0,0,1
TX002106,AC00058,22.62,1,41,31,287,74,0,64,Doctor,102,1,7682.0,0,-46971375.0,0,0,0,0
TX002107,AC00066,126.83,1,2,575,324,6,1,57,Retired,39,1,6100.98,0,-53796606.0,0,0,0,0
TX002108,AC00190,46.6,1,11,28,135,59,2,55,Doctor,68,1,1562.9,0,-37289488.0,0,0,0,0
TX002109,AC00452,243.8,1,37,533,496,15,1,57,Doctor,48,1,13732.81,0,-57943648.0,0,0,0,0
TX002110,AC00099,231.51,0,28,365,317,7,1,60,Retired,96,1,5790.7,0,-37464593.0,0,0,0,0
TX002111,AC00126,175.05,1,37,290,369,67,2,39,Engineer,34,1,1447.35,0,-58028573.0,0,0,0,0
TX002112,AC00021,762.74,1,20,191,531,52,0,64,Doctor,244,1,207.1,0,-47659305.0,0,0,1,1
TX002113,AC00353,34.03,1,20,131,117,15,1,57,Engineer,38,1,3077.2,0,-45932429.0,0,0,0,0
TX002114,AC00482,15.95,1,33,649,266,47,1,25,Student,52,1,1983.0,0,-51894099.0,0,0,0,0
TX002115,AC00427,926.53,1,25,285,134,63,0,57,Engineer,107,1,3120.1,0,-29860920.0,0,0,0,0
TX002116,AC00430,101.51,0,40,54,380,41,2,46,Engineer,199,1,3052.47,0,-51119643.0,0,0,0,0
TX002117,AC00043,309.42,1,14,380,341,88,1,27,Engineer,42,1,8564.46,0,-33059930.0,0,0,0,0
TX002118,AC00186,257.6,0,13,559,423,3,2,59,Retired,293,1,7950.74,0,-27790751.0,0,0,1,1
TX002119,AC00248,746.78,0,23,237,41,0,1,21,Student,64,1,1699.81,0,-29605108.0,0,0,1,1
TX002120,AC00069,82.01,0,34,432,332,96,1,23,Student,156,1,287.46,0,-27182357.0,0,0,0,0
TX002121,AC00002,476.99,1,36,576,45,21,2,23,Student,187,1,1154.48,0,-57341378.0,0,0,0,0
TX002122,AC00090,320.11,1,12,595,555,24,1,23,Student,130,1,4076.48,0,-37208461.0,0,0,0,0
TX002123,AC00210,333.39,1,30,238,4,14,0,68,Doctor,35,1,10628.59,0,-36257498.0,0,0,0,0
TX002124,AC00014,10.3,1,14,477,146,21,0,47,Engineer,197,1,7801.32,0,-28739466.0,0,0,0,0
TX002125,AC00039,737.46,0,0,428,307,36,1,53,Doctor,75,4,634.16,1,-57944374.0,1,1,1,4
TX002126,AC00021,416.55,1,28,415,252,37,2,33,Engineer,73,1,922.96,0,-47399727.0,0,0,0,0
TX002127,AC00242,84.91,1,33,647,116,33,2,18,Student,68,1,1671.86,0,-33226124.0,0,0,0,0
TX002128,AC00413,98.95,1,23,417,38,83,1,75,Retired,73,1,5670.82,0,-26836215.0,0,0,0,0
TX002129,AC00082,18.14,0,25,562,591,96,0,58,Retired,48,1,6020.85,0,-54048249.0,0,0,0,0
TX002130,AC00304,1154.79,1,8,568,588,5,0,51,Doctor,108,1,6180.3,0,-39709140.0,0,0,1,1
TX002131,AC00098,215.13,1,5,588,180,15,2,46,Engineer,114,1,3956.69,0,-57773134.0,0,0,0,0
